time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-27 00:00:00+00:00,2,1,0,0
2023-11-30 00:00:00+00:00,1,1,0,0
2023-12-04 00:00:00+00:00,93,21,0,0
