url_path,views_total,views_unique
/stablecaps/eyes3scribe/blob/071d9324c95d5999b12b03c58225bf9b1f2599eb/emerge_config.yaml,4,1
/stablecaps/eyes3scribe/tree/master,4,1
/stablecaps/eyes3scribe/commit/6120eeeac2cad5cee225a04e89f1f57f8ab05434,3,2
/stablecaps/eyes3scribe,2,1
/stablecaps/eyes3scribe/blob/071d9324c95d5999b12b03c58225bf9b1f2599eb/create_emerge_graph.sh,2,1
